code_stop,line_salida,trayect_salida,time_salida,time
647,15,2,7:40,9:07
696,50,1,9:00,9:07
724,12,2,8:40,9:07
742,9,1,9:00,9:07
743,9,1,9:00,9:07
747,50,1,9:00,9:07
820,14,2,9:05,9:07
851,15,2,8:40,9:07
875,50,2,9:00,9:07
2337,8,2,7:30,9:07
9,24,3,9:00,9:08
37,24,5,8:30,9:08
38,24,5,8:30,9:08
109,55,2,8:20,9:08
112,14,6,7:30,9:08
141,24,3,9:00,9:08
143,55,1,8:55,9:08
178,24,5,9:00,9:08
327,15,2,8:40,9:08
329,15,2,8:40,9:08
383,5,2,8:20,9:08
384,5,2,8:20,9:08
411,9,1,8:30,9:08
416,9,1,8:30,9:08
422,7,1,8:15,9:08
535,50,1,9:00,9:08
639,12,2,8:40,9:08
672,24,4,9:00,9:08
710,12,1,8:45,9:08
728,49,2,8:30,9:08
991,50,2,9:00,9:08
111,55,2,8:20,9:09
112,1,4,8:45,9:09
113,1,4,8:45,9:09
114,1,4,8:45,9:09
146,15,1,8:45,9:09
147,15,1,8:45,9:09
156,7,1,8:15,9:09
385,5,2,8:20,9:09
399,24,2,8:30,9:09
415,9,1,8:30,9:09
417,9,1,8:30,9:09
418,9,1,8:30,9:09
425,9,2,8:55,9:09
442,49,2,8:30,9:09
597,9,1,9:00,9:09
598,9,1,9:00,9:09
673,24,4,9:00,9:09
697,50,1,9:00,9:09
711,12,1,8:45,9:09
731,49,2,8:30,9:09
821,14,2,9:05,9:09
822,14,2,9:05,9:09
994,50,2,9:00,9:09
10,24,3,9:00,9:10
23,1,3,8:38,9:10
39,24,5,8:30,9:10
112,55,2,8:20,9:10
125,24,2,8:30,9:10
148,15,1,8:45,9:10
328,15,2,8:40,9:10
330,15,2,8:40,9:10
427,9,2,8:55,9:10
484,8,1,9:00,9:10
674,24,4,9:00,9:10
699,50,1,9:00,9:10
720,55,1,8:55,9:10
723,12,2,8:40,9:10
732,49,2,8:30,9:10
10,24,5,9:00,9:11
40,24,5,8:30,9:11
114,55,2,8:20,9:11
149,15,1,8:45,9:11
153,49,2,8:30,9:11
162,49,2,8:30,9:11
219,15,1,8:45,9:11
331,15,2,8:40,9:11
387,5,2,8:20,9:11
388,5,2,8:20,9:11
419,9,1,8:30,9:11
428,9,2,8:55,9:11
622,9,2,8:55,9:11
678,24,4,9:00,9:11
700,50,1,9:00,9:11
712,12,1,8:45,9:11
725,12,2,8:40,9:11
823,14,2,9:05,9:11
995,50,2,9:00,9:11
996,50,2,9:00,9:11
1000,8,1,9:00,9:11
1025,24,5,9:00,9:11
11,24,3,9:00,9:12
25,1,3,8:38,9:12
77,7,2,9:15,9:12
115,1,4,8:45,9:12
139,7,1,9:15,9:12
220,15,1,8:45,9:12
291,24,4,9:00,9:12
390,5,2,8:20,9:12
406,12,2,8:40,9:12
426,9,2,8:55,9:12
483,8,1,9:00,9:12
599,9,1,9:00,9:12
609,50,2,9:00,9:12
616,9,1,8:30,9:12
702,50,1,9:00,9:12
713,12,1,8:45,9:12
714,12,1,8:45,9:12
753,15,1,8:45,9:12
945,55,1,8:55,9:12
14,24,3,9:00,9:13
24,1,3,8:38,9:13
41,24,5,8:30,9:13
116,1,4,8:45,9:13
117,1,4,8:45,9:13
130,24,2,8:30,9:13
146,24,5,8:30,9:13
292,24,4,9:00,9:13
332,15,2,8:40,9:13
336,15,2,8:40,9:13
338,15,2,8:40,9:13
423,7,2,9:15,9:13
429,9,2,8:55,9:13
430,9,2,8:55,9:13
600,9,1,9:00,9:13
610,50,2,9:00,9:13
617,9,1,8:30,9:13
667,1,3,8:38,9:13
701,50,1,9:00,9:13
703,50,1,9:00,9:13
728,12,2,8:40,9:13
760,55,1,8:55,9:13
824,14,2,9:05,9:13
1177,49,2,8:30,9:13
1180,49,2,8:30,9:13
11,24,5,9:00,9:14
26,1,3,8:38,9:14
28,1,3,8:38,9:14
115,55,2,8:20,9:14
117,55,2,8:20,9:14
126,24,2,8:30,9:14
147,24,5,8:30,9:14
293,24,4,9:00,9:14
294,24,4,9:00,9:14
422,9,1,8:30,9:14
727,12,2,8:40,9:14
736,12,2,8:40,9:14
740,49,2,8:30,9:14
956,9,1,9:00,9:14
14,24,5,9:00,9:15
118,1,4,8:45,9:15
149,24,5,8:30,9:15
340,15,2,8:40,9:15
341,15,2,8:40,9:15
391,5,2,8:20,9:15
436,9,2,8:55,9:15
611,50,2,9:00,9:15
620,9,1,8:30,9:15
704,50,1,9:00,9:15
731,12,2,8:40,9:15
742,49,2,8:30,9:15
754,15,1,8:45,9:15
761,55,1,8:55,9:15
826,14,2,9:05,9:15
890,9,1,9:00,9:15
1001,8,1,9:00,9:15
1002,8,1,9:00,9:15
15,24,5,9:00,9:16
15,24,3,9:00,9:16
34,9,1,9:00,9:16
70,9,1,8:30,9:16
78,7,2,9:15,9:16
80,7,2,9:15,9:16
119,1,4,8:45,9:16
121,1,4,8:45,9:16
128,24,2,8:30,9:16
129,24,2,8:30,9:16
131,24,2,8:30,9:16
140,7,1,9:15,9:16
165,24,4,9:00,9:16
166,24,4,9:00,9:16
219,24,5,8:30,9:16
342,15,2,8:40,9:16
392,5,2,8:20,9:16
432,9,2,8:55,9:16
438,9,2,8:55,9:16
612,50,2,9:00,9:16
646,49,2,8:30,9:16
705,50,1,9:00,9:16
733,12,2,8:40,9:16
762,15,1,8:45,9:16
827,14,2,9:05,9:16
1633,14,2,9:05,9:16
2218,14,2,9:05,9:16
29,1,3,8:38,9:17
69,9,1,8:30,9:17
81,7,2,9:15,9:17
133,24,2,8:30,9:17
141,7,1,9:15,9:17
220,24,5,8:30,9:17
440,9,2,8:55,9:17
585,8,1,9:00,9:17
602,12,1,8:45,9:17
647,49,2,8:30,9:17
656,55,1,8:55,9:17
706,50,1,9:00,9:17
742,12,2,8:40,9:17
743,49,2,8:30,9:17
1005,8,1,9:00,9:17
1145,55,1,8:55,9:17
9,7,1,9:15,9:18
16,24,3,9:00,9:18
17,24,5,9:00,9:18
19,24,5,9:00,9:18
30,1,3,8:38,9:18
72,9,1,8:30,9:18
82,7,2,9:15,9:18
82,12,2,9:10,9:18
108,50,2,9:00,9:18
134,24,2,8:30,9:18
139,6,1,9:30,9:18
167,24,4,9:00,9:18
168,24,4,9:00,9:18
215,9,1,9:00,9:18
221,24,5,8:30,9:18
222,24,5,8:30,9:18
295,24,4,9:00,9:18
345,15,2,8:40,9:18
394,5,2,8:20,9:18
399,1,4,8:45,9:18
536,12,2,8:40,9:18
715,12,1,8:45,9:18
730,12,2,8:40,9:18
829,14,2,9:05,9:18
918,55,1,8:55,9:18
954,50,1,9:00,9:18
1147,55,1,8:55,9:18
10,7,1,9:15,9:19
109,24,4,9:00,9:19
109,50,2,9:00,9:19
116,55,2,8:20,9:19
122,1,4,8:45,9:19
213,12,1,9:15,9:19
213,49,1,9:30,9:19
216,9,1,9:00,9:19
346,15,2,8:40,9:19
434,9,2,8:55,9:19
441,9,2,8:55,9:19
592,55,1,8:55,9:19
716,12,1,8:45,9:19
738,12,2,8:40,9:19
830,14,2,9:05,9:19
833,14,2,9:05,9:19
913,24,3,9:00,9:19
917,55,1,8:55,9:19
20,24,3,9:00,9:20
21,24,3,9:00,9:20
32,1,3,8:38,9:20
71,9,1,8:30,9:20
77,9,2,9:25,9:20
118,55,2,8:20,9:20
124,1,4,8:45,9:20
140,6,1,9:30,9:20
344,15,2,8:40,9:20
395,5,2,8:20,9:20
396,5,2,8:20,9:20
423,12,2,9:10,9:20
437,9,2,8:55,9:20
605,9,1,9:00,9:20
623,9,2,8:55,9:20
717,12,1,8:45,9:20
718,12,1,8:45,9:20
735,12,2,8:40,9:20
740,12,2,8:40,9:20
770,15,1,8:45,9:20
828,14,2,9:05,9:20
831,14,2,9:05,9:20
913,24,5,9:00,9:20
955,50,1,9:00,9:20
1006,8,1,9:00,9:20
18,24,5,9:00,9:21
21,24,5,9:00,9:21
23,24,5,9:00,9:21
29,12,1,9:15,9:21
110,24,4,9:00,9:21
425,12,2,9:10,9:21
439,9,2,8:55,9:21
599,50,1,9:00,9:21
606,9,1,9:00,9:21
666,24,5,8:30,9:21
673,15,1,8:45,9:21
854,15,2,8:40,9:21
1007,8,1,9:00,9:21
1069,55,1,8:55,9:21
11,7,1,9:15,9:22
14,7,1,9:15,9:22
22,24,5,9:00,9:22
22,24,3,9:00,9:22
31,1,3,8:38,9:22
34,1,3,8:38,9:22
109,9,2,8:55,9:22
110,50,2,9:00,9:22
111,24,4,9:00,9:22
141,6,1,9:30,9:22
223,24,5,8:30,9:22
233,15,1,8:45,9:22
426,12,2,9:10,9:22
600,50,1,9:00,9:22
607,9,1,9:00,9:22
668,24,5,8:30,9:22
719,12,1,8:45,9:22
743,12,2,8:40,9:22
778,15,1,8:45,9:22
835,14,2,9:05,9:22
859,15,2,8:40,9:22
9,6,1,9:30,9:23
24,24,5,9:00,9:23
24,24,3,9:00,9:23
25,24,5,9:00,9:23
38,12,1,8:45,9:23
111,50,2,9:00,9:23
125,1,4,8:45,9:23
126,1,4,8:45,9:23
156,24,5,8:30,9:23
235,15,1,8:45,9:23
424,7,2,9:15,9:23
595,12,1,9:15,9:23
608,9,1,9:00,9:23
647,12,2,8:40,9:23
669,24,5,8:30,9:23
836,14,2,9:05,9:23
861,15,2,8:40,9:23
863,8,1,9:00,9:23
890,50,1,9:00,9:23
1070,55,1,8:55,9:23
15,7,1,9:15,9:24
33,1,3,8:38,9:24
35,1,3,8:38,9:24
38,1,3,8:38,9:24
39,12,1,8:45,9:24
40,12,1,8:45,9:24
42,9,2,8:55,9:24
112,24,4,9:00,9:24
240,15,1,8:45,9:24
249,15,2,8:40,9:24
253,15,2,8:40,9:24
291,12,2,9:10,9:24
425,7,2,9:15,9:24
427,12,2,9:10,9:24
489,8,1,9:00,9:24
596,12,1,9:15,9:24
609,9,1,9:00,9:24
610,9,1,9:00,9:24
633,24,3,9:00,9:24
832,14,2,9:05,9:24
838,14,2,9:05,9:24
862,8,1,9:00,9:24
920,55,1,8:55,9:24
956,50,1,9:00,9:24
1083,14,2,9:05,9:24
10,6,1,9:30,9:25
26,24,5,9:00,9:25
36,1,3,8:38,9:25
112,50,2,9:00,9:25
113,24,4,9:00,9:25
128,1,4,8:45,9:25
129,1,4,8:45,9:25
236,15,1,8:45,9:25
241,15,1,8:45,9:25
427,7,2,9:15,9:25
625,9,2,8:55,9:25
633,24,5,9:00,9:25
667,24,5,9:00,9:25
670,24,5,8:30,9:25
693,12,1,9:15,9:25
741,12,2,8:40,9:25
921,55,1,8:55,9:25
17,7,1,9:15,9:26
26,24,3,9:00,9:26
28,24,5,9:00,9:26
28,24,3,9:00,9:26
34,50,1,9:00,9:26
37,1,3,8:38,9:26
78,9,2,9:25,9:26
127,1,4,8:45,9:26
135,24,2,8:30,9:26
242,15,1,8:45,9:26
244,15,1,8:45,9:26
276,15,2,8:40,9:26
292,12,2,9:10,9:26
293,12,2,9:10,9:26
423,24,6,9:30,9:26
611,9,1,9:00,9:26
618,8,1,9:00,9:26
622,7,2,9:15,9:26
628,9,2,8:55,9:26
839,14,2,9:05,9:26
865,15,2,8:40,9:26
1121,9,2,9:25,9:26
11,6,1,9:30,9:27
29,24,3,9:00,9:27
29,24,5,9:00,9:27
35,50,1,9:00,9:27
39,1,3,8:38,9:27
41,12,1,8:45,9:27
44,1,3,8:38,9:27
79,9,2,9:25,9:27
114,24,4,9:00,9:27
130,1,4,8:45,9:27
136,24,2,8:30,9:27
197,1,4,8:45,9:27
218,50,2,9:00,9:27
246,15,1,8:45,9:27
254,15,2,8:40,9:27
294,12,2,9:10,9:27
347,55,1,8:55,9:27
349,55,1,8:55,9:27
612,9,1,9:00,9:27
621,8,1,9:00,9:27
627,9,2,8:55,9:27
695,12,1,9:15,9:27
837,14,2,9:05,9:27
841,14,2,9:05,9:27
846,14,2,9:05,9:27
900,9,2,8:55,9:27
913,7,1,9:15,9:27
14,6,1,9:30,9:28
18,7,1,9:15,9:28
20,7,1,9:15,9:28
30,24,3,9:00,9:28
30,24,5,9:00,9:28
36,50,1,9:00,9:28
77,24,6,9:30,9:28
80,9,2,9:25,9:28
91,7,2,9:15,9:28
137,24,2,8:30,9:28
138,24,2,8:30,9:28
139,24,1,9:35,9:28
146,12,1,8:45,9:28
166,12,2,9:10,9:28
350,55,1,8:55,9:28
619,8,1,9:00,9:28
635,50,2,9:00,9:28
696,12,1,9:15,9:28
781,15,1,8:45,9:28
844,14,2,9:05,9:28
848,14,2,9:05,9:28
866,15,2,8:40,9:28
926,7,2,9:15,9:28
1035,15,2,8:40,9:28
15,6,1,9:30,9:29
21,7,1,9:15,9:29
31,24,3,9:00,9:29
37,50,1,9:00,9:29
45,1,3,8:38,9:29
88,7,2,9:15,9:29
108,9,1,9:00,9:29
115,24,4,9:00,9:29
119,12,2,8:40,9:29
147,12,1,8:45,9:29
167,12,2,9:10,9:29
198,1,4,8:45,9:29
213,9,1,9:30,9:29
281,15,2,8:40,9:29
352,55,1,8:55,9:29
491,8,1,9:00,9:29
669,15,2,8:40,9:29
697,12,1,9:15,9:29
784,15,1,8:45,9:29
870,50,2,9:00,9:29
1093,1,3,8:38,9:29
20,6,1,9:30,9:30
29,49,1,9:30,9:30
31,24,5,9:00,9:30
32,24,5,9:00,9:30
38,50,1,9:00,9:30
42,1,3,8:38,9:30
49,1,3,8:38,9:30
82,9,2,9:25,9:30
98,7,2,9:15,9:30
148,12,1,8:45,9:30
168,12,2,9:10,9:30
199,1,4,8:45,9:30
354,55,1,8:55,9:30
428,7,2,9:15,9:30
535,12,1,9:15,9:30
629,9,2,8:55,9:30
670,15,2,8:40,9:30
700,12,1,9:15,9:30
782,15,1,8:45,9:30
873,50,2,9:00,9:30
874,50,2,9:00,9:30
17,6,1,9:30,9:31
22,7,1,9:15,9:31
29,9,1,9:30,9:31
32,24,3,9:00,9:31
33,24,3,9:00,9:31
33,24,5,9:00,9:31
39,50,1,9:00,9:31
40,9,1,9:00,9:31
81,9,2,9:25,9:31
95,7,2,9:15,9:31
116,24,4,9:00,9:31
181,1,3,9:38,9:31
201,1,4,8:45,9:31
355,55,1,8:55,9:31
423,9,2,9:25,9:31
552,8,1,9:00,9:31
668,15,2,8:40,9:31
789,15,1,8:45,9:31
849,14,2,9:05,9:31
1029,9,2,8:55,9:31
23,7,1,9:15,9:32
34,24,3,9:00,9:32
35,24,5,9:00,9:32
78,24,6,9:30,9:32
97,7,2,9:15,9:32
118,24,4,9:00,9:32
135,1,4,8:45,9:32
149,12,1,8:45,9:32
359,55,1,8:55,9:32
426,9,2,9:25,9:32
496,8,1,9:00,9:32
641,50,2,9:00,9:32
642,50,2,9:00,9:32
643,50,2,9:00,9:32
768,15,2,8:40,9:32
790,15,1,8:45,9:32
845,14,2,9:05,9:32
851,14,2,9:05,9:32
1121,24,6,9:30,9:32
2305,15,2,8:40,9:32
21,6,1,9:30,9:33
24,7,1,9:15,9:33
34,24,5,9:00,9:33
35,24,3,9:00,9:33
36,24,5,9:00,9:33
40,50,1,9:00,9:33
41,9,1,9:00,9:33
42,50,1,9:00,9:33
46,1,3,8:38,9:33
55,1,3,8:38,9:33
79,24,6,9:30,9:33
103,7,2,9:15,9:33
109,12,2,9:10,9:33
117,24,4,9:00,9:33
119,24,4,9:00,9:33
136,1,4,8:45,9:33
202,1,4,8:45,9:33
217,9,2,8:55,9:33
219,12,1,8:45,9:33
295,12,2,9:10,9:33
347,15,1,8:45,9:33
360,55,1,8:55,9:33
398,9,1,9:30,9:33
425,9,2,9:25,9:33
630,9,2,8:55,9:33
632,9,2,8:55,9:33
702,12,1,9:15,9:33
703,12,1,9:15,9:33
847,14,2,9:05,9:33
913,6,1,9:30,9:33
22,6,1,9:30,9:34
23,6,1,9:30,9:34
36,24,3,9:00,9:34
37,24,5,9:00,9:34
61,1,3,8:38,9:34
80,24,6,9:30,9:34
104,7,2,9:15,9:34
137,1,4,8:45,9:34
143,12,2,9:10,9:34
220,12,1,8:45,9:34
348,15,1,8:45,9:34
349,15,1,8:45,9:34
407,9,1,9:00,9:34
424,9,2,9:25,9:34
427,9,2,9:25,9:34
633,7,1,9:15,9:34
704,12,1,9:15,9:34
745,9,1,9:30,9:34
871,9,2,8:55,9:34
1076,14,2,9:05,9:34
2306,15,2,8:40,9:34
37,24,3,9:00,9:35
43,1,3,8:38,9:35
54,1,3,8:38,9:35
63,1,3,8:38,9:35
81,24,6,9:30,9:35
82,24,6,9:30,9:35
106,7,2,9:15,9:35
121,24,4,9:00,9:35
138,1,4,8:45,9:35
218,9,2,8:55,9:35
222,12,1,8:45,9:35
330,14,2,9:05,9:35
350,15,1,8:45,9:35
363,55,1,8:55,9:35
500,8,1,9:00,9:35
505,8,1,9:00,9:35
622,9,2,9:25,9:35
625,50,1,9:00,9:35
633,6,1,9:30,9:35
667,7,1,9:15,9:35
729,50,2,9:00,9:35
730,50,2,9:00,9:35
746,9,1,9:30,9:35
850,14,2,9:05,9:35
872,9,2,8:55,9:35
997,50,2,9:00,9:35
1171,9,1,9:30,9:35
26,7,1,9:15,9:36
66,1,3,8:38,9:36
84,24,6,9:30,9:36
108,7,2,9:15,9:36
204,1,4,8:45,9:36
331,14,2,9:05,9:36
351,15,1,8:45,9:36
364,55,1,8:55,9:36
408,9,1,9:00,9:36
501,8,1,9:00,9:36
617,12,1,8:45,9:36
635,9,2,8:55,9:36
667,6,1,9:30,9:36
720,12,2,9:10,9:36
742,9,1,9:30,9:36
756,15,2,8:40,9:36
26,6,1,9:30,9:37
28,7,1,9:15,9:37
29,7,1,9:15,9:37
39,24,3,9:00,9:37
39,24,5,9:00,9:37
40,24,3,9:00,9:37
40,24,5,9:00,9:37
69,1,3,8:38,9:37
107,7,2,9:15,9:37
124,24,4,9:00,9:37
140,24,1,9:35,9:37
141,24,1,9:35,9:37
327,14,2,9:05,9:37
336,14,2,9:05,9:37
353,15,1,8:45,9:37
411,9,1,9:00,9:37
421,12,1,8:45,9:37
497,8,1,9:00,9:37
594,49,1,9:30,9:37
596,49,1,9:30,9:37
626,50,1,9:00,9:37
627,50,1,9:00,9:37
722,12,2,9:10,9:37
731,50,2,9:00,9:37
1059,8,1,9:00,9:37
1080,55,1,8:55,9:37
1111,1,4,8:45,9:37
30,7,1,9:15,9:38
41,24,5,9:00,9:38
109,7,2,9:15,9:38
122,24,4,9:00,9:38
127,24,4,9:00,9:38
293,15,2,8:40,9:38
329,14,2,9:05,9:38
338,14,2,9:05,9:38
354,15,1,8:45,9:38
358,15,1,8:45,9:38
414,9,1,9:00,9:38
415,9,1,9:00,9:38
428,9,2,9:25,9:38
429,9,2,9:25,9:38
507,8,1,9:00,9:38
597,9,1,9:30,9:38
628,50,1,9:00,9:38
672,24,6,9:30,9:38
705,12,1,9:15,9:38
721,12,2,9:10,9:38
743,9,1,9:30,9:38
874,9,2,8:55,9:38
1106,1,4,8:45,9:38
1110,1,4,8:45,9:38
9,24,1,9:35,9:39
28,6,1,9:30,9:39
30,6,1,9:30,9:39
32,6,1,9:30,9:39
32,7,1,9:15,9:39
38,24,5,9:00,9:39
123,24,4,9:00,9:39
125,24,4,9:00,9:39
155,24,6,9:30,9:39
182,1,3,9:38,9:39
417,9,1,9:00,9:39
418,9,1,9:00,9:39
422,12,1,8:45,9:39
432,9,2,9:25,9:39
508,8,1,9:00,9:39
693,49,1,9:30,9:39
694,49,1,9:30,9:39
695,49,1,9:30,9:39
723,12,2,9:10,9:39
732,50,2,9:00,9:39
734,50,2,9:00,9:39
870,9,2,8:55,9:39
959,50,1,9:00,9:39
1077,14,2,9:05,9:39
10,24,1,9:35,9:40
31,7,1,9:15,9:40
33,7,1,9:15,9:40
41,24,3,9:00,9:40
52,1,3,8:38,9:40
77,12,2,9:40,9:40
110,7,2,9:15,9:40
111,7,2,9:15,9:40
146,24,5,9:00,9:40
147,24,3,9:00,9:40
165,15,2,8:40,9:40
333,14,2,9:05,9:40
339,14,2,9:05,9:40
359,15,1,8:45,9:40
360,15,1,8:45,9:40
367,55,2,9:35,9:40
369,55,2,9:35,9:40
430,9,2,9:25,9:40
433,9,2,9:25,9:40
536,50,2,9:00,9:40
598,9,1,9:30,9:40
642,9,2,8:55,9:40
673,24,6,9:30,9:40
696,49,1,9:30,9:40
707,12,1,9:15,9:40
873,9,2,8:55,9:40
957,50,1,9:00,9:40
960,50,1,9:00,9:40
1068,50,1,9:00,9:40
1078,14,2,9:05,9:40
1107,1,4,8:45,9:40
1109,1,4,8:45,9:40
1175,49,1,9:30,9:40
29,6,1,9:30,9:41
34,6,1,9:30,9:41
146,24,3,9:00,9:41
148,24,5,9:00,9:41
166,15,2,8:40,9:41
180,1,3,9:38,9:41
294,15,2,8:40,9:41
342,14,2,9:05,9:41
361,15,1,8:45,9:41
419,9,1,9:00,9:41
436,9,2,9:25,9:41
493,1,3,9:38,9:41
599,9,1,9:30,9:41
638,12,2,9:10,9:41
643,9,2,8:55,9:41
674,24,6,9:30,9:41
708,12,1,9:15,9:41
709,12,1,9:15,9:41
733,50,2,9:00,9:41
736,50,2,9:00,9:41
739,50,2,9:00,9:41
877,55,2,9:35,9:41
962,50,1,9:00,9:41
964,50,1,9:00,9:41
31,6,1,9:30,9:42
33,6,1,9:30,9:42
35,7,1,9:15,9:42
36,6,1,9:30,9:42
112,7,2,9:15,9:42
128,24,4,9:00,9:42
148,24,3,9:00,9:42
150,49,1,9:30,9:42
167,15,2,8:40,9:42
219,24,5,9:00,9:42
341,14,2,9:05,9:42
363,15,1,8:45,9:42
368,55,2,9:35,9:42
438,9,2,9:25,9:42
600,9,1,9:30,9:42
616,9,1,9:00,9:42
639,12,2,9:10,9:42
645,9,2,8:55,9:42
676,24,6,9:30,9:42
735,50,2,9:00,9:42
1124,12,2,9:40,9:42
11,24,1,9:35,9:43
34,7,1,9:15,9:43
37,6,1,9:30,9:43
62,1,3,8:38,9:43
65,1,3,8:38,9:43
77,1,4,9:45,9:43
113,7,2,9:15,9:43
130,24,4,9:00,9:43
152,49,1,9:30,9:43
168,15,2,8:40,9:43
213,14,1,9:45,9:43
219,24,3,9:00,9:43
344,14,2,9:05,9:43
364,15,1,8:45,9:43
440,9,2,9:25,9:43
494,1,3,9:38,9:43
527,1,3,9:38,9:43
678,24,6,9:30,9:43
710,12,1,9:15,9:43
876,55,2,9:35,9:43
879,55,2,9:35,9:43
956,9,1,9:30,9:43
966,50,1,9:00,9:43
967,50,1,9:00,9:43
1173,50,2,9:00,9:43
36,7,1,9:15,9:44
37,7,1,9:15,9:44
67,1,3,8:38,9:44
133,24,4,9:00,9:44
149,24,5,9:00,9:44
220,24,3,9:00,9:44
220,24,5,9:00,9:44
221,24,5,9:00,9:44
291,24,6,9:30,9:44
292,24,6,9:30,9:44
293,24,6,9:30,9:44
295,15,2,8:40,9:44
346,14,2,9:05,9:44
406,12,2,9:10,9:44
439,9,2,9:25,9:44
441,9,2,9:25,9:44
510,8,2,9:50,9:44
528,1,3,9:38,9:44
617,9,1,9:00,9:44
647,9,2,8:55,9:44
704,49,1,9:30,9:44
711,12,1,9:15,9:44
712,12,1,9:15,9:44
713,12,1,9:15,9:44
725,12,2,9:10,9:44
738,50,2,9:00,9:44
740,50,2,9:00,9:44
853,14,2,9:05,9:44
868,50,1,9:00,9:44
878,55,2,9:35,9:44
881,55,2,9:35,9:44
882,55,2,9:35,9:44
890,9,1,9:30,9:44
1080,15,1,8:45,9:44
14,24,1,9:35,9:45
34,9,1,9:30,9:45
39,6,1,9:30,9:45
109,15,2,8:40,9:45
114,7,2,9:15,9:45
131,24,4,9:00,9:45
213,12,1,9:45,9:45
222,24,3,9:00,9:45
561,15,1,8:45,9:45
623,9,2,9:25,9:45
705,49,1,9:30,9:45
726,12,2,9:10,9:45
728,12,2,9:10,9:45
15,24,1,9:35,9:46
29,14,1,9:45,9:46
38,7,1,9:15,9:46
56,55,2,9:35,9:46
109,9,2,9:25,9:46
165,24,6,9:30,9:46
215,9,1,9:30,9:46
216,9,1,9:30,9:46
221,24,3,9:00,9:46
366,15,2,9:40,9:46
367,15,2,9:40,9:46
368,15,2,9:40,9:46
421,9,1,9:00,9:46
422,9,1,9:00,9:46
698,1,3,9:38,9:46
707,49,1,9:30,9:46
714,12,1,9:15,9:46
727,12,2,9:10,9:46
763,50,2,9:00,9:46
765,50,2,9:00,9:46
857,14,2,9:05,9:46
859,14,2,9:05,9:46
1081,55,2,9:35,9:46
39,7,1,9:15,9:47
51,55,2,9:35,9:47
110,15,2,8:40,9:47
115,7,2,9:15,9:47
116,7,2,9:15,9:47
134,24,4,9:00,9:47
135,24,4,9:00,9:47
156,9,1,9:00,9:47
166,24,6,9:30,9:47
213,50,1,10:00,9:47
223,24,3,9:00,9:47
602,12,1,9:15,9:47
668,24,3,9:00,9:47
708,49,1,9:30,9:47
764,50,2,9:00,9:47
854,14,2,9:05,9:47
876,15,2,9:40,9:47
884,55,2,9:35,9:47
1024,1,3,9:38,9:47
1093,7,1,9:15,9:47
1121,1,4,9:45,9:47
1,1,3,9:38,9:48
7,24,4,9:00,9:48
42,9,2,9:25,9:48
42,7,1,9:15,9:48
78,1,4,9:45,9:48
111,15,2,8:40,9:48
117,7,2,9:15,9:48
118,7,2,9:15,9:48
132,24,4,9:00,9:48
167,24,6,9:30,9:48
168,24,6,9:30,9:48
192,1,3,9:38,9:48
222,24,5,9:00,9:48
256,14,2,9:05,9:48
595,12,1,9:45,9:48
605,9,1,9:30,9:48
620,9,1,9:00,9:48
665,55,2,9:35,9:48
715,12,1,9:15,9:48
844,55,2,9:35,9:48
877,15,2,9:40,9:48
883,55,2,9:35,9:48
1088,14,2,9:05,9:48
69,9,1,9:00,9:49
79,1,4,9:45,9:49
119,7,2,9:15,9:49
207,24,4,9:00,9:49
223,24,5,9:00,9:49
254,14,2,9:05,9:49
277,14,2,9:05,9:49
295,24,6,9:30,9:49
423,24,4,10:00,9:49
442,12,2,9:10,9:49
594,14,1,9:45,9:49
606,9,1,9:30,9:49
666,24,3,9:00,9:49
669,24,3,9:00,9:49
669,24,5,9:00,9:49
670,24,5,9:00,9:49
716,12,1,9:15,9:49
730,12,2,9:10,9:49
731,12,2,9:10,9:49
880,15,2,9:40,9:49
913,24,1,9:35,9:49
999,49,1,9:30,9:49
8,24,4,9:00,9:50
29,12,1,9:45,9:50
70,9,1,9:00,9:50
109,24,6,9:30,9:50
112,15,2,8:40,9:50
121,7,2,9:15,9:50
597,14,1,9:45,9:50
607,9,1,9:30,9:50
664,24,5,9:00,9:50
717,12,1,9:15,9:50
718,12,1,9:15,9:50
865,14,2,9:05,9:50
866,14,2,9:05,9:50
879,15,2,9:40,9:50
882,15,2,9:40,9:50
1011,49,1,9:30,9:50
18,24,1,9:35,9:51
20,24,1,9:35,9:51
43,7,1,9:15,9:51
44,7,1,9:15,9:51
71,9,1,9:00,9:51
72,9,1,9:00,9:51
82,1,4,9:45,9:51
156,24,5,9:00,9:51
209,24,4,9:00,9:51
213,55,1,9:55,9:51
213,50,2,9:00,9:51
258,15,2,9:40,9:51
275,14,2,9:05,9:51
599,14,1,9:45,9:51
608,9,1,9:30,9:51
625,9,2,9:25,9:51
668,24,5,9:00,9:51
693,12,1,9:45,9:51
733,12,2,9:10,9:51
734,12,2,9:10,9:51
843,55,2,9:35,9:51
847,55,2,9:35,9:51
900,9,2,9:25,9:51
1035,14,2,9:05,9:51
1081,15,2,9:40,9:51
21,24,1,9:35,9:52
46,7,1,9:15,9:52
74,9,1,9:00,9:52
80,1,4,9:45,9:52
82,12,2,9:40,9:52
110,24,6,9:30,9:52
123,7,2,9:15,9:52
156,24,3,9:00,9:52
157,24,5,9:00,9:52
218,15,2,8:40,9:52
399,7,2,9:15,9:52
511,8,2,9:50,9:52
596,12,1,9:45,9:52
