rowid,line,trayect,time,mod
5596,24,4,17:00,
5597,7,2,17:15,
5598,24,2,17:30,
5599,24,6,17:30,
5600,6,2,18:05,
5601,1,4,17:45,
5602,24,2,18:00,
5603,24,4,18:00,
5604,7,2,18:15,
5605,24,2,18:30,
5606,24,4,19:00,
5607,7,2,19:15,
5608,24,6,19:30,
5609,24,2,20:00,
5610,24,4,20:00,
5611,24,2,20:30,
5612,7,2,20:15,
5613,7,2,21:15,
5614,24,4,21:00,
5615,24,2,21:30,
5616,24,2,22:00,
5617,24,4,22:00,
5618,24,4,23:00,
5619,7,4,0:00,
5620,24,4,8:00,
5621,1,4,10:45,
5622,24,4,12:00,
5623,24,2,12:30,
5624,7,4,2:00,
5625,24,4,6:00,
5626,7,4,6:30,
5627,6,2,7:20,
5628,24,4,7:00,
5629,7,2,8:15,
5630,24,2,8:30,
5631,24,4,9:00,
5632,24,6,9:30,
5633,24,4,10:00,
5634,7,2,10:15,
5635,24,2,10:30,
5636,24,2,11:00,
5637,24,4,11:00,
5638,7,2,11:15,
5639,6,2,12:15,
5640,7,2,12:15,
5641,6,2,12:40,
5642,6,2,13:20,
5643,7,2,13:15,
5644,24,6,13:30,
5645,24,2,14:00,
5646,24,4,14:00,
5647,24,2,14:30,
5648,24,4,17:00,
5649,24,2,17:30,
5650,7,2,17:15,
5651,24,6,17:30,
5652,6,2,18:05,
5653,24,2,18:00,
5654,24,4,18:00,
5655,7,2,18:15,
5656,24,2,18:30,
5657,24,4,19:00,
5658,7,2,19:15,
5659,24,6,19:30,
5660,24,2,20:00,
5661,24,4,20:00,
5662,24,2,20:30,
5663,7,2,20:15,
5664,7,2,21:15,
5665,24,4,21:00,
5666,24,2,21:30,
5667,24,2,22:00,
5668,24,4,22:00,
5669,24,4,23:00,
5670,7,4,0:00,
5671,7,4,1:00,
5672,7,4,5:00,
5673,7,4,7:30,
5674,24,4,8:00,
5675,7,2,9:15,
5676,24,6,11:30,
5677,24,4,12:00,
5678,24,2,12:30,
5679,7,4,1:00,
5680,7,4,2:00,
5681,24,4,6:00,
5682,7,4,6:30,
5683,6,2,7:20,
5684,24,4,7:00,
5685,7,4,7:30,
5686,7,2,8:15,
5687,7,2,9:15,
5688,24,6,9:30,
5689,24,4,10:00,
5690,24,2,10:30,
5691,24,2,11:00,
5692,6,2,12:15,
5693,24,4,12:00,
5694,6,2,12:40,
5695,6,2,13:20,
5696,24,4,13:00,
5697,24,6,13:30,
5698,24,2,14:00,
5699,24,4,14:00,
5700,7,2,14:15,
5701,24,4,17:00,
5702,7,2,17:15,
5703,24,2,17:30,
5704,24,6,17:30,
5705,6,2,18:05,
5706,24,2,18:00,
5707,24,4,18:00,
5708,7,2,18:15,
5709,7,2,19:15,
5710,24,2,20:00,
5711,24,4,20:00,
5712,24,2,20:30,
5713,7,2,20:15,
5714,24,4,21:00,
5715,24,2,21:30,
5716,24,2,22:00,
5717,24,4,23:00,
5718,7,4,5:00,
5719,24,4,8:00,
5720,24,4,9:00,
5721,24,6,11:30,
5722,24,2,12:30,
5723,7,4,1:00,
5724,7,4,5:00,
5725,24,4,6:00,
5726,7,4,6:30,
5727,6,2,7:20,
5728,24,4,7:00,
5729,7,4,7:30,
5730,7,2,8:15,
5731,24,2,8:30,
5732,24,4,9:00,
5733,7,2,9:15,
5734,24,6,9:30,
5735,24,4,10:00,
5736,7,2,10:15,
5737,24,2,10:30,
5738,24,2,11:00,
5739,24,4,11:00,
5740,7,2,11:15,
5741,24,6,11:30,
5742,6,2,12:15,
5743,24,4,12:00,
5744,7,2,12:15,
5745,6,2,13:20,
5746,24,4,13:00,
5747,7,2,13:15,
5748,24,2,14:00,
5749,7,2,14:15,
5750,24,2,14:30,
5751,24,4,17:00,
5752,7,2,17:15,
5753,24,2,17:30,
5754,24,6,17:30,
5755,6,2,18:05,
5756,24,2,18:00,
5757,24,4,18:00,
5758,7,2,18:15,
5759,24,2,18:30,
5760,24,4,19:00,
5761,7,2,19:15,
5762,24,6,19:30,
5763,24,4,20:00,
5764,24,2,20:30,
5765,7,2,21:15,
5766,24,4,22:00,
5767,7,4,22:30,
5768,24,4,23:00,
5769,7,4,0:00,
5770,7,4,2:00,
5771,24,4,8:00,
5772,6,2,12:40,
5773,7,4,1:00,
5774,7,4,2:00,
5775,7,4,5:00,
5776,24,4,6:00,
5777,7,4,6:30,
5778,6,2,7:20,
5779,24,4,7:00,
5780,7,4,7:30,
5781,7,2,8:15,
5782,24,2,8:30,
5783,24,4,9:00,
5784,7,2,9:15,
5785,24,6,9:30,
5786,24,4,10:00,
5787,7,2,10:15,
5788,24,2,10:30,
5789,24,2,11:00,
5790,24,4,11:00,
5791,7,2,11:15,
5792,24,6,11:30,
5793,6,2,12:15,
5794,24,4,12:00,
5795,7,2,12:15,
5796,6,2,12:40,
5797,6,2,13:20,
5798,24,4,13:00,
5799,7,2,13:15,
5800,24,6,13:30,
5801,24,2,14:00,
5802,24,4,14:00,
5803,7,2,14:15,
5804,24,2,14:30,
5805,24,2,17:00,
5806,24,4,17:00,
5807,24,2,17:30,
5808,7,2,17:15,
5809,24,6,17:30,
5810,6,2,18:05,
5811,24,2,18:00,
5812,24,4,18:00,
5813,7,2,18:15,
5814,24,2,18:30,
5815,24,4,19:00,
5816,7,2,19:15,
5817,24,6,19:30,
5818,24,2,20:00,
5819,24,4,20:00,
5820,24,2,20:30,
5821,7,2,20:15,
5822,7,2,21:15,
5823,24,4,21:00,
5824,24,2,21:30,
5825,24,2,22:00,
5826,7,4,22:30,
5827,7,4,0:00,
5828,24,4,8:00,
5829,24,2,12:30,
5830,7,4,5:00,
5831,24,4,6:00,
5832,24,4,7:00,
5833,1,2,7:45,
5834,7,2,8:15,
5835,24,2,8:30,
5836,1,4,8:45,
5837,24,4,9:00,
5838,7,2,9:15,
5839,1,4,9:45,
5840,7,2,10:15,
5841,24,2,10:30,
5842,24,2,11:00,
5843,24,4,11:00,
5844,7,2,11:15,
5845,1,4,11:45,
5846,24,4,12:00,
5847,6,2,12:15,
5848,5,1,12:50,
5849,7,2,12:15,
5850,1,4,12:45,
5851,24,4,13:00,
5852,7,2,13:15,
5853,24,6,13:30,
5854,24,2,14:00,
5855,7,2,14:15,
5856,24,2,17:00,
5857,24,10,17:00,
5858,1,6,17:00,
5859,24,4,17:00,
5860,24,2,17:30,
5861,7,2,17:15,
5862,6,2,18:05,
5863,1,4,17:45,
5864,24,2,18:00,
5865,24,4,18:00,
5866,7,2,18:15,
5867,7,2,19:15,
5868,24,2,20:00,
5869,24,4,20:00,
5870,24,2,20:30,
5871,7,2,20:15,
5872,7,2,21:15,
5873,24,4,21:00,
5874,24,2,21:30,
5875,24,2,22:00,
5876,24,4,22:00,
5877,7,4,0:00,
5878,7,4,2:00,
5879,7,4,6:30,
5880,6,2,7:20,
5881,5,1,7:40,
5882,7,4,7:30,
5883,24,4,8:00,
5884,1,4,10:45,
5885,7,4,2:00,
5886,7,4,5:00,
5887,7,4,6:30,
5888,6,2,7:20,
5889,5,1,7:40,
5890,1,2,7:45,
5891,7,2,8:15,
5892,24,2,8:30,
5893,1,4,8:45,
5894,7,2,9:15,
5895,24,6,9:30,
5896,1,4,9:45,
5897,7,2,10:15,
5898,24,2,10:30,
5899,24,2,11:00,
5900,5,1,12:50,
5901,7,2,12:15,
5902,6,2,13:20,
5903,7,2,13:15,
5904,24,6,13:30,
5905,24,2,14:00,
5906,24,2,17:00,
5907,24,10,17:00,
5908,1,6,17:00,
5909,7,2,17:15,
5910,24,2,17:30,
5911,24,6,17:30,
5912,24,2,18:00,
5913,7,2,18:15,
5914,24,2,18:30,
5915,24,2,19:00,
5916,7,2,19:15,
5917,24,2,20:00,
5918,24,2,20:30,
5919,7,2,20:15,
5920,7,2,21:15,
5921,24,2,21:30,
5922,24,2,22:00,
5923,7,4,22:30,
5924,7,4,0:00,
5925,1,4,7:45,
5926,7,4,7:30,
5927,1,4,10:45,
5928,7,2,11:15,
5929,24,6,11:30,
5930,1,4,11:45,
5931,6,2,12:15,
5932,7,4,2:00,
5933,7,4,5:00,
5934,7,4,6:30,
5935,5,1,7:40,
5936,7,4,7:30,
5937,1,2,7:45,
5938,24,2,8:30,
5939,1,4,8:45,
5940,24,6,9:30,
5941,7,2,10:15,
5942,24,2,11:00,
5943,1,4,11:45,
5944,6,2,12:15,
5945,5,1,12:50,
5946,1,4,12:45,
5947,6,2,13:20,
5948,7,2,13:15,
5949,24,6,13:30,
5950,24,2,14:00,
5951,24,2,17:00,
5952,24,10,17:00,
5953,7,2,17:15,
5954,24,2,17:30,
5955,6,2,18:05,
5956,1,4,17:45,
5957,24,2,18:00,
5958,7,2,18:15,
5959,24,2,18:30,
5960,24,2,19:00,
5961,7,2,19:15,
5962,24,2,20:00,
5963,24,2,20:30,
5964,7,2,20:15,
5965,7,2,21:15,
5966,24,2,21:30,
5967,7,4,0:00,
5968,6,2,7:20,
5969,1,4,7:45,
5970,7,2,8:15,
5971,7,2,9:15,
5972,24,2,10:30,
5973,1,4,10:45,
5974,7,2,11:15,
5975,7,4,5:00,
5976,7,4,6:30,
5977,5,1,7:40,
5978,1,2,7:45,
5979,24,2,8:30,
5980,1,4,8:45,
5981,1,4,9:45,
5982,7,2,10:15,
5983,24,2,11:00,
5984,80,1,11:49,
5985,1,4,11:45,
5986,80,1,12:49,
5987,24,2,14:00,
5988,24,2,17:00,
5989,24,10,17:00,
5990,1,6,17:00,
5991,7,2,17:15,
5992,6,2,18:05,
5993,24,2,18:00,
5994,24,2,18:30,
5995,1,4,18:45,
5996,24,6,19:30,
5997,24,2,20:30,
5998,7,2,21:15,
5999,7,4,0:00,
6000,80,1,6:49,
6001,6,2,7:20,
6002,24,2,10:30,
6003,1,4,10:45,
6004,6,2,12:15,
6005,5,1,12:50,
6006,7,2,12:15,
6007,7,1,7:15,
6008,24,5,9:00,
6009,7,1,9:15,
6010,6,1,9:30,
6011,24,1,9:35,
6012,24,1,10:05,
6013,7,1,10:15,
6014,24,5,10:30,
6015,7,1,11:15,
6016,24,1,11:35,
6017,6,1,12:05,
6018,7,1,12:15,
6019,24,5,12:30,
6020,6,1,12:40,
6021,24,1,13:05,
6022,7,1,13:15,
6023,24,1,14:05,
6024,7,1,14:15,
6025,24,5,14:30,
6026,24,1,15:05,
6027,7,1,15:15,
6028,7,1,18:15,
6029,24,5,18:30,
6030,24,1,19:05,
6031,7,1,19:15,
6032,24,1,19:35,
6033,7,1,20:15,
6034,24,1,20:35,
6035,24,1,21:05,
6036,7,3,21:30,
6037,24,1,22:05,
6038,7,3,23:05,
6039,7,3,1:05,
6040,7,3,4:05,
6041,7,3,5:35,
6042,24,5,6:00,
6043,6,1,6:30,
6044,7,3,6:30,
6045,24,1,7:35,
6046,7,1,8:15,
6047,24,5,8:30,
6048,7,3,4:05,
6049,7,3,5:35,
6050,24,5,6:00,
6051,6,1,6:30,
6052,7,3,6:30,
6053,24,7,6:55,
6054,7,1,7:15,
6055,24,1,7:35,
6056,1,1,7:50,
6057,1,5,8:00,
6058,4,3,7:50,
6059,24,7,7:50,
6060,7,1,8:15,
6061,24,5,8:30,
6062,24,5,9:00,
6063,7,1,9:15,
6064,6,1,9:30,
6065,24,1,9:35,
6066,24,1,10:05,
6067,7,1,10:15,
6068,24,5,10:30,
6069,7,1,11:15,
6070,24,1,11:35,
6071,6,1,12:05,
6072,7,1,12:15,
6073,24,5,12:30,
6074,24,1,13:05,
6075,7,1,13:15,
6076,24,1,13:35,
6077,24,1,14:05,
6078,7,1,14:15,
6079,24,5,14:30,
6080,5,2,14:00,
6081,24,1,15:05,
6082,5,2,17:05,
6083,7,1,18:15,
6084,24,5,18:30,
6085,24,1,19:05,
6086,7,1,19:15,
6087,24,1,19:35,
6088,7,1,20:15,
6089,24,1,20:35,
6090,24,1,21:05,
6091,24,1,22:05,
6092,7,3,23:05,
6093,7,3,1:05,
6094,5,2,6:20,
6095,6,1,12:40,
6096,7,3,4:05,
6097,24,3,5:00,
6098,7,3,5:35,
6099,24,5,6:00,
6100,6,1,6:30,
6101,7,3,6:30,
6102,24,5,7:00,
6103,24,7,6:55,
6104,24,3,7:00,
6105,5,2,6:20,
6106,7,1,7:15,
6107,24,1,7:35,
6108,1,5,8:00,
6109,4,3,7:50,
6110,24,7,7:50,
6111,24,3,8:00,
6112,7,1,8:15,
6113,24,5,8:30,
6114,24,5,9:00,
6115,7,1,9:15,
6116,6,1,9:30,
6117,24,1,9:35,
6118,24,1,10:05,
6119,7,1,10:15,
6120,24,5,10:30,
6121,24,3,11:00,
6122,7,1,11:15,
6123,24,1,11:35,
6124,6,1,12:05,
6125,24,3,12:00,
6126,24,5,12:30,
6127,6,1,12:40,
6128,24,1,13:05,
6129,24,3,13:00,
6130,7,1,13:15,
6131,24,1,13:35,
6132,24,1,14:05,
6133,24,3,14:00,
6134,24,5,14:30,
6135,5,2,14:00,
6136,24,1,15:05,
6137,7,1,15:15,
6138,5,2,17:05,
6139,24,3,18:00,
6140,7,1,18:15,
6141,24,5,18:30,
6142,24,1,19:05,
6143,7,1,19:15,
6144,24,1,19:35,
6145,24,3,20:00,
6146,7,1,20:15,
6147,24,1,20:35,
6148,24,1,21:05,
6149,7,3,21:30,
6150,24,1,22:05,
6151,7,3,23:05,
6152,7,3,1:05,
6153,24,3,6:00,
6154,24,3,9:00,
6155,24,3,10:00,
6156,7,1,12:15,
6157,12,6,7:00,
6158,55,1,6:55,
6159,12,2,7:10,
6160,12,2,7:40,
6161,55,1,7:55,
6162,12,2,8:10,
6163,12,2,8:40,
6164,12,2,9:10,
6165,55,1,9:55,
6166,12,2,10:10,
6167,12,2,10:40,
6168,55,1,10:55,
6169,12,2,11:10,
6170,12,2,11:40,
6171,12,2,12:10,
6172,55,1,11:55,
6173,12,2,12:40,
6174,55,1,12:55,
6175,12,2,13:40,
6176,12,2,13:10,
6177,55,1,14:55,
6178,12,2,14:40,
6179,12,2,17:40,
6180,12,6,18:28,
6181,12,2,18:10,
6182,12,2,18:40,
6183,55,1,18:55,
6184,12,2,19:10,
6185,12,2,19:40,
6186,12,2,20:10,
6187,12,2,20:40,
6188,12,2,21:10,
6189,12,2,21:40,
6190,12,2,22:10,
6191,55,1,8:55,
6192,12,2,9:40,
6193,24,3,5:00,
6194,24,5,6:00,
6195,12,1,6:15,
6196,12,1,6:45,
6197,12,1,7:15,
6198,14,1,7:45,
6199,24,5,7:45,
6200,8,2,7:30,
6201,24,5,8:30,
6202,24,3,9:00,
6203,24,5,9:00,
6204,12,1,9:15,
6205,24,1,9:35,
6206,12,1,9:45,
6207,24,1,10:05,
6208,12,1,10:15,
6209,15,1,10:45,
6210,24,5,10:30,
6211,24,3,11:00,
6212,12,1,11:15,
6213,15,1,11:45,
6214,24,3,12:00,
6215,12,1,12:15,
6216,15,1,12:45,
6217,14,1,12:45,
6218,24,5,12:30,
6219,12,1,12:45,
6220,24,1,13:05,
6221,12,1,13:15,
6222,12,1,13:45,
6223,8,2,13:25,
6224,24,1,14:05,
6225,12,1,14:15,
6226,24,5,14:30,
6227,12,1,14:45,
6228,15,1,17:45,
6229,12,1,17:45,
6230,24,1,17:35,
6231,24,3,18:00,
6232,14,1,18:45,
6233,24,5,18:30,
6234,12,1,18:45,
6235,12,1,19:15,
6236,15,1,19:45,
6237,12,1,20:15,
6238,24,3,20:00,
6239,15,1,20:45,
6240,24,1,20:35,
6241,12,1,20:45,
6242,15,1,21:45,
6243,24,1,22:05,
6244,14,1,23:00,
6245,9,3,23:30,
6246,9,3,5:00,
6247,15,1,6:45,
6248,24,3,7:00,
6249,15,1,7:45,
6250,24,1,7:35,
6251,24,3,8:00,
6252,12,1,8:15,
6253,15,1,8:45,
6254,12,1,8:45,
6255,14,1,9:45,
6256,8,2,9:50,
6257,12,1,10:45,
6258,24,1,11:35,
6259,12,1,11:45,
6260,14,1,4:50,
6261,9,3,5:00,
6262,14,5,6:00,
6263,24,3,6:00,
6264,15,1,6:45,
6265,12,1,6:45,
6266,24,3,7:00,
6267,24,1,7:35,
6268,12,1,7:45,
6269,12,1,8:15,
6270,15,1,8:45,
6271,24,5,8:30,
6272,14,1,9:45,
6273,12,1,9:45,
6274,24,3,10:00,
6275,24,1,10:05,
6276,12,1,10:15,
6277,8,2,9:50,
6278,15,1,10:45,
6279,24,5,10:30,
6280,12,1,11:15,
6281,24,1,11:35,
6282,12,1,11:45,
6283,24,3,12:00,
6284,12,1,12:15,
6285,24,5,12:30,
6286,12,1,12:45,
6287,24,3,13:00,
6288,24,1,13:05,
6289,12,1,13:15,
6290,15,1,13:45,
6291,12,1,13:45,
6292,8,2,13:25,
6293,24,3,14:00,
6294,15,1,14:45,
6295,15,1,17:45,
6296,12,1,17:45,
6297,12,1,18:15,
6298,24,5,18:30,
6299,12,1,18:45,
6300,24,1,19:05,
6301,12,1,19:15,
6302,15,1,19:45,
6303,24,1,19:35,
6304,12,1,19:45,
6305,24,3,20:00,
6306,8,2,19:25,
6307,24,1,20:35,
6308,14,1,21:00,
6309,24,1,21:05,
6310,12,1,21:45,
6311,14,1,23:00,
6312,24,5,6:00,
6313,12,1,6:15,
6314,15,1,7:45,
6315,24,5,7:45,
6316,24,3,8:00,
6317,8,2,7:30,
6318,12,1,8:45,
6319,24,3,9:00,
6320,12,1,9:15,
6321,15,1,12:45,
6322,24,3,5:00,
6323,24,5,6:00,
6324,12,1,6:15,
6325,15,1,6:45,
6326,12,1,6:45,
6327,24,3,7:00,
6328,24,5,7:00,
6329,12,1,7:15,
6330,15,1,7:45,
6331,14,1,7:45,
6332,12,1,7:45,
6333,24,5,7:45,
6334,8,2,7:30,
6335,24,3,9:00,
6336,24,5,9:00,
6337,12,1,9:15,
6338,14,1,9:45,
6339,24,1,9:35,
6340,12,1,9:45,
6341,24,3,10:00,
6342,24,1,10:05,
6343,12,1,10:15,
6344,8,2,9:50,
6345,15,1,10:45,
6346,24,5,10:30,
6347,12,1,10:45,
6348,24,3,11:00,
6349,15,1,11:45,
6350,24,1,11:35,
6351,24,3,12:00,
6352,12,1,12:15,
6353,15,1,12:45,
6354,14,1,12:45,
6355,24,5,12:30,
6356,12,1,12:45,
6357,24,3,13:00,
6358,24,1,13:05,
6359,15,1,13:45,
6360,12,1,13:45,
6361,8,2,13:25,
6362,24,1,14:05,
6363,24,3,14:00,
6364,12,1,14:15,
6365,15,1,14:45,
6366,24,5,14:30,
6367,12,1,14:45,
6368,15,1,17:45,
6369,12,1,17:45,
6370,24,1,17:35,
6371,24,3,18:00,
6372,12,1,18:15,
6373,14,1,18:45,
6374,24,5,18:30,
6375,12,1,18:45,
6376,12,1,19:15,
6377,15,1,19:45,
6378,24,1,19:35,
6379,12,1,20:15,
6380,24,3,20:00,
6381,8,2,19:25,
6382,12,1,20:45,
6383,24,1,21:05,
6384,12,1,21:45,
6385,15,1,21:45,
6386,8,2,21:35,
6387,24,1,22:05,
6388,9,3,22:30,
6389,14,1,23:00,
6390,9,3,23:30,
6391,14,1,4:50,
6392,24,1,7:35,
6393,12,1,8:15,
6394,15,1,8:45,
6395,12,1,8:45,
6396,12,1,11:15,
6397,12,1,11:45,
6398,7,3,4:05,
6399,14,1,4:50,
6400,9,3,5:00,
6401,14,5,6:00,
6402,24,5,6:00,
6403,24,3,6:00,
6404,12,1,6:45,
6405,24,5,7:00,
6406,15,1,7:45,
6407,24,1,7:35,
6408,12,1,7:45,
6409,12,1,8:15,
6410,8,2,7:30,
6411,15,1,8:45,
6412,24,5,9:00,
6413,12,1,9:45,
6414,24,3,10:00,
6415,24,1,10:05,
6416,15,1,10:45,
6417,24,5,10:30,
6418,12,1,10:45,
6419,24,3,11:00,
6420,12,1,11:15,
6421,15,1,11:45,
6422,12,1,11:45,
6423,24,3,12:00,
6424,12,1,12:15,
6425,14,1,12:45,
6426,24,5,12:30,
6427,12,1,12:45,
6428,24,3,13:00,
6429,12,1,13:15,
6430,12,1,13:45,
6431,8,2,13:25,
6432,24,1,14:05,
6433,24,3,14:00,
6434,12,1,14:15,
6435,24,5,14:30,
6436,15,1,17:45,
6437,12,1,17:45,
6438,24,1,17:35,
6439,14,1,18:45,
6440,24,5,18:30,
6441,24,1,19:05,
6442,12,1,19:15,
6443,15,1,19:45,
6444,12,1,19:45,
6445,12,1,20:15,
6446,24,1,20:35,
6447,12,1,20:45,
6448,14,1,21:00,
6449,24,1,21:05,
6450,15,1,21:45,
6451,7,3,21:30,
6452,9,3,22:30,
6453,14,1,23:00,
6454,7,3,23:05,
6455,9,3,23:30,
6456,7,3,5:35,
6457,15,1,6:45,
6458,7,3,6:30,
6459,24,3,7:00,
6460,12,1,7:15,
6461,14,1,7:45,
6462,24,3,8:00,
6463,24,5,8:30,
6464,12,1,8:45,
6465,12,1,9:15,
6466,24,1,9:35,
6467,12,1,10:15,
6468,24,1,11:35,
6469,15,1,12:45,
6470,49,1,6:30,
6471,49,1,7:30,
6472,49,1,11:30,
6473,49,1,13:30,
6474,49,1,17:30,
6475,49,1,9:30,
6476,49,1,7:30,
6477,49,1,11:30,
6478,49,1,13:30,
6479,49,1,17:30,
6480,49,1,6:30,
6481,49,1,7:30,
6482,49,1,9:30,
6483,49,1,17:30,
6484,49,1,11:30,
6485,49,2,7:30,
6486,49,2,8:30,
6487,49,2,10:30,
6488,49,2,12:30,
6489,49,2,14:30,
6490,49,2,18:30,
6491,24,4,6:00,
6492,24,2,10:30,
6493,24,4,11:00,
6494,24,6,11:30,
6495,24,4,12:00,
6496,24,4,13:00,
6497,24,6,13:30,
6498,24,4,14:00,
6499,24,2,14:00,
6500,24,2,15:00,
6501,24,4,15:00,
6502,24,4,18:00,
6503,24,4,19:00,
6504,24,2,18:30,
6505,24,2,20:30,
6506,24,4,21:00,
6507,24,2,21:30,
6508,24,4,22:00,
6509,24,4,23:00,
6510,24,4,7:00,
6511,24,4,8:00,
6512,24,2,8:30,
6513,24,6,9:30,
6514,24,2,12:30,
6515,7,3,4:05,
6516,9,3,5:00,
6517,24,3,5:00,
6518,7,3,5:35,
6519,12,1,6:45,
6520,7,3,6:30,
6521,24,7,6:55,
6522,24,5,7:00,
6523,12,1,7:15,
6524,7,1,7:15,
6525,12,3,7:43,
6526,12,1,7:45,
6527,4,3,7:50,
6528,24,7,7:50,
6529,9,1,8:00,
6530,24,5,7:45,
6531,12,1,8:15,
6532,7,1,8:15,
6533,9,1,9:00,
6534,24,3,9:00,
6535,24,5,9:00,
6536,7,1,9:15,
6537,12,1,9:15,
6538,12,1,9:45,
6539,9,1,10:00,
6540,24,3,10:00,
6541,24,1,10:05,
6542,9,1,10:30,
6543,7,1,11:15,
6544,12,1,11:15,
6545,24,1,11:35,
6546,12,1,11:45,
6547,9,1,12:00,
6548,12,1,12:15,
6549,9,1,12:30,
6550,24,5,12:30,
6551,24,3,13:00,
6552,24,1,13:05,
6553,12,1,13:15,
6554,7,1,13:15,
6555,9,1,14:00,
6556,12,1,14:15,
6557,7,1,14:15,
6558,9,1,14:30,
6559,24,3,17:00,
6560,7,1,17:15,
6561,9,1,17:30,
6562,12,1,17:45,
6563,24,1,17:35,
6564,12,1,18:15,
6565,9,1,18:30,
6566,7,1,18:15,
6567,24,5,18:30,
6568,12,1,18:45,
6569,24,1,19:05,
6570,12,1,19:15,
6571,7,1,19:15,
6572,24,1,19:35,
6573,12,1,20:15,
6574,24,3,20:00,
6575,9,1,20:30,
6576,24,1,20:35,
6577,24,1,21:05,
6578,12,1,21:45,
6579,7,3,21:30,
6580,24,1,22:05,
6581,9,3,22:30,
6582,7,3,23:05,
6583,9,3,23:30,
6584,7,3,1:05,
6585,24,3,6:00,
6586,24,5,6:00,
6587,12,1,6:15,
6588,9,1,7:30,
6589,24,1,7:35,
6590,24,3,8:00,
6591,24,5,8:30,
6592,9,1,9:30,
6593,24,1,9:35,
6594,12,1,10:15,
6595,7,1,10:15,
6596,24,5,10:30,
6597,12,1,10:45,
6598,24,3,11:00,
6599,9,1,11:30,
6600,24,3,12:00,
6601,7,1,12:15,
6602,7,3,4:05,
6603,24,3,5:00,
6604,7,3,6:30,
6605,24,7,6:55,
6606,24,5,7:00,
6607,12,1,7:15,
6608,7,1,7:15,
6609,12,3,7:43,
6610,12,1,7:45,
6611,4,3,7:50,
6612,24,5,7:45,
6613,24,5,9:00,
6614,7,1,9:15,
6615,12,1,9:45,
6616,24,1,10:05,
6617,24,5,10:30,
6618,12,1,11:15,
6619,12,1,11:45,
6620,24,5,12:30,
6621,24,3,13:00,
6622,7,1,13:15,
6623,12,1,14:15,
6624,7,1,14:15,
6625,24,3,17:00,
6626,7,1,17:15,
6627,12,1,17:45,
6628,24,1,17:35,
6629,12,1,18:15,
6630,7,1,18:15,
6631,24,5,18:30,
6632,24,1,19:05,
6633,12,1,19:15,
6634,7,1,19:15,
6635,24,1,19:35,
6636,12,1,20:15,
6637,24,3,20:00,
6638,24,1,20:35,
6639,24,1,21:05,
6640,7,3,21:30,
6641,7,3,1:05,
6642,7,3,5:35,
6643,24,5,6:00,
6644,12,1,6:15,
6645,12,1,6:45,
6646,24,7,7:50,
6647,24,3,8:00,
6648,12,1,9:15,
6649,24,3,10:00,
6650,12,1,10:45,
6651,24,3,12:00,
6652,7,3,4:05,
6653,24,3,5:00,
6654,7,3,5:35,
6655,12,1,6:45,
6656,24,7,6:55,
6657,7,1,7:15,
6658,12,3,7:43,
6659,12,1,7:45,
6660,4,3,7:50,
6661,24,5,7:45,
6662,24,5,9:00,
6663,12,1,9:45,
6664,24,3,10:00,
6665,24,5,10:30,
6666,12,1,11:45,
6667,24,5,12:30,
6668,7,1,13:15,
6669,24,3,17:00,
6670,12,1,17:45,
6671,12,1,18:15,
6672,24,5,18:30,
6673,24,1,19:05,
6674,12,1,19:15,
6675,7,1,19:15,
6676,24,1,19:35,
6677,24,3,20:00,
6678,24,1,20:35,
6679,24,1,21:05,
6680,7,3,23:05,
6681,12,1,6:15,
6682,24,1,7:35,
6683,24,7,7:50,
6684,7,1,9:15,
6685,12,1,9:15,
6686,24,1,9:35,
6687,24,1,10:05,
6688,12,1,10:45,
6689,7,1,12:15,
6690,24,7,6:55,
6691,24,5,7:00,
6692,7,1,7:15,
6693,24,5,9:00,
6694,7,1,9:15,
6695,24,5,12:30,
6696,7,1,13:15,
6697,12,1,14:15,
6698,24,3,17:00,
6699,24,1,17:35,
6700,7,1,18:15,
6701,7,1,19:15,
6702,24,1,19:35,
6703,24,1,20:35,
6704,24,1,21:05,
6705,7,3,23:05,
6706,7,3,1:05,
6707,7,3,4:05,
6708,24,3,5:00,
6709,24,5,6:00,
6710,12,1,6:45,
6711,12,1,7:15,
6712,12,3,7:43,
6713,24,1,7:35,
6714,12,1,7:45,
6715,4,3,7:50,
6716,24,3,8:00,
6717,24,3,10:00,
6718,24,1,10:05,
6719,12,1,10:45,
6720,12,1,11:15,
6721,24,3,12:00,
6722,7,3,4:05,
6723,24,3,5:00,
6724,7,3,5:35,
6725,12,1,6:45,
6726,24,7,6:55,
6727,7,1,7:15,
6728,12,3,7:43,
6729,12,1,7:45,
6730,4,3,7:50,
6731,7,1,9:15,
6732,24,3,10:00,
6733,24,5,12:30,
6734,7,1,13:15,
6735,24,3,17:00,
6736,12,1,17:45,
6737,24,1,17:35,
6738,7,1,18:15,
6739,24,5,18:30,
6740,12,1,19:15,
6741,7,1,19:15,
6742,24,1,19:35,
6743,24,1,20:35,
6744,7,3,23:05,
6745,7,3,1:05,
6746,24,5,6:00,
6747,12,1,7:15,
6748,24,7,7:50,
6749,24,5,7:45,
6750,24,3,8:00,
6751,24,5,9:00,
6752,12,1,9:15,
6753,12,1,9:45,
6754,24,1,10:05,
6755,12,1,10:45,
6756,12,1,11:15,
6757,14,6,7:30,
6758,49,2,7:30,
6759,49,2,8:30,
6760,49,2,10:30,
